Instrument Code 1,Customer_No,고객이름,장비명,시리얼넘버,지역,시/도,주소,고객설치일,워런티종료일,옵타입종료일,사용년,옵션
8524,1146710,면목현안과의원,HFA3  830,830-18613,서울,중랑구,면목로 415,1/15/2024,1/16/2025,,1.4,None
6030,1192942,서울정성치과의원,OPMI PICO,6627515461,경기,성남시,"성남대로1148번길 2, 소평빌딩 3층",1/14/2024,1/15/2025,,1.4,None
8524,1191137,눈NOON안과의원,HFA3  830,830-18632,경기,구리시,"경춘로 219, 501,601호",1/10/2024,1/11/2025,,1.4,None
8524,863789,서울성모안과의원,HFA3  830,830-18649,경기,이천시,"중리천로 76, 3층 (중리동 이천리은팰리스)",1/10/2024,1/11/2025,,1.4,None
8527,528786,고려대학교의료원,HFA3  860,860-24179,서울,성북구,고려대로 73(안암동 5가),1/10/2024,1/11/2025,1/10/2027,1.4,None
9208,1191137,눈NOON안과의원,IOLMaster 700,9208121639,경기,구리시,"경춘로 219, 501,601호",1/10/2024,1/11/2025,,1.4,None
6033,1192359,장주혜치과의원,EXTARO 300 Dental,6033304219,서울,종로구,"새문안로 5길 31, 지하1층 B103호",1/9/2024,1/10/2025,,1.4,None
6033,1192502,서울에스치과,EXTARO 300 Dental,6033304900,경기,고양시,"숲속마을1로 73, 신성메디칼 타운",1/9/2024,1/10/2025,,1.4,None
6215,1186934,비케이(BK)삼성안과의원,OPMI Lumera / OPMI L,6629186904,부산,연제구,"중앙대로 1098, 5층 전체(연산동, 한진에셋빌딩)",1/8/2024,1/9/2025,,1.4,None
8524,1186934,비케이(BK)삼성안과의원,HFA3  830,830-18631,부산,연제구,"중앙대로 1098, 5층 전체(연산동, 한진에셋빌딩)",1/8/2024,1/9/2025,,1.4,None
9137,1186934,비케이(BK)삼성안과의원,Visulas YAG III,1273383,부산,연제구,"중앙대로 1098, 5층 전체(연산동, 한진에셋빌딩)",1/8/2024,1/9/2025,,1.4,None
9208,1186934,비케이(BK)삼성안과의원,IOLMaster 700,9208121648,부산,연제구,"중앙대로 1098, 5층 전체(연산동, 한진에셋빌딩)",1/8/2024,1/9/2025,,1.4,None
6225,544914,국립암센터,TIVATO 700,6643145306,경기,고양시,일산로 323(마두동 국립암센터),1/7/2024,1/8/2025,1/7/2027,1.4,None
9603,777301,고운눈안과,CLARUS 500,CL500-55755,대전,동구,은어송로 73(가오동),1/7/2024,1/8/2025,,1.4,None
8524,906825,강안과의원,HFA3  830,830-18549,전남,여수시,쌍봉로 36(학동 2층),1/4/2024,1/5/2025,,1.4,None
9208,669308,의료법인 대아의료재단,IOLMaster 700,9208121925,경기,안산시,선부광장로 103(선부동),1/4/2024,1/5/2025,1/4/2027,1.4,None
6217,1189463,아이빛안과의원,OPMI Lumera 700,6634150320,인천,서구,"이음대로 392, 706호,707호,709호(원당동, 메트로시티)",1/3/2024,1/4/2025,,1.4,None
6223,417492,전남대학교병원,KINEVO 900,6640124403,광주,동구,제봉로 42(학동),1/3/2024,1/4/2025,1/3/2027,1.4,None
8524,1189463,아이빛안과의원,HFA3  830,830-18535,인천,서구,"이음대로 392, 706호,707호,709호(원당동, 메트로시티)",1/3/2024,1/4/2025,,1.4,None
8708,1189463,아이빛안과의원,Cirrus 5000,5000-26188,인천,서구,"이음대로 392, 706호,707호,709호(원당동, 메트로시티)",1/3/2024,1/4/2025,,1.4,None
9137,1189463,아이빛안과의원,Visulas YAG III,1273420,인천,서구,"이음대로 392, 706호,707호,709호(원당동, 메트로시티)",1/3/2024,1/4/2025,,1.4,None
9208,1189463,아이빛안과의원,IOLMaster 700,9208121645,인천,서구,"이음대로 392, 706호,707호,709호(원당동, 메트로시티)",1/3/2024,1/4/2025,,1.4,None
9715,1189463,아이빛안과의원,SL 800,9715170155,인천,서구,"이음대로 392, 706호,707호,709호(원당동, 메트로시티)",1/3/2024,1/4/2025,,1.4,None
6033,1191472,샬롬치과의원,EXTARO 300 Dental,6033304780,경기,성남시,"느티로 27, 하나프라자빌딩",1/2/2024,1/3/2025,,1.4,None
9604,529025,삼성서울병원,CLARUS 700,CL700-74145,서울,강남구,일원로81(일원동),1/2/2024,1/3/2025,1/2/2027,1.4,None
6225,1148260,MS재건병원,TIVATO 700,6643145321,대구,중구,동덕로 194,1/1/2024,1/2/2025,,1.4,None
8526,639277,강동경희대학교병원,HFA3  850,850-16983,서울,강동구,동남로 892(상일동),12/28/2023,12/29/2024,12/28/2026,1.4,None
8708,,,Cirrus 5000,5000-26542,,,,12/28/2023,12/29/2024,12/28/2026,1.4,None
8708,1191648,국군홍천병원,Cirrus 5000,5000-26541,강원,홍천군,두촌면 아홉사리로 53,12/28/2023,12/29/2024,12/28/2026,1.4,None
9715,888222,국군수도병원,SL 800,9715170169,경기,성남시,새마을로 169,12/28/2023,12/29/2024,12/28/2026,1.4,None
9715,888222,국군수도병원,SL 800,9715170170,경기,성남시,새마을로 169,12/28/2023,12/29/2024,12/28/2026,1.4,None
6216,1190404,분당안과,OPMI Lumera i,6633128460,경기,성남시,"성남대로 912, 4층 407~408, 409-1호(야탑동, 분당BYC빌딩)",12/27/2023,12/28/2024,,1.4,None
8524,1190854,잘봄안과,HFA3  830,830-18503,대구,달서구,"조암로 5, 602, 603호(월성동)",12/27/2023,12/28/2024,,1.4,None
8524,981314,리더스서울안과의원,HFA3  830,830-18572,울산,남구,"삼산로 269, 4층 (삼산동 탑텐 클리닉)",12/27/2023,12/28/2024,,1.4,None
9208,906148,김포한길안과,IOLMaster 700,9208121567,경기,김포시,김포대로 835(사우동 e-프라자빌딩3층),12/27/2023,12/28/2024,,1.4,None
6030,1141877,서울이로운치과의원,OPMI PICO,6627515406,서울,성북구,"성북로 11, 201호(성북동1가, 청우빌딩)",12/26/2023,12/27/2024,,1.4,None
8708,939461,서울안과의원,Cirrus 5000,5000-26472,서울,양천구,목동로 223(신정동 이증빌딩3층),12/26/2023,12/27/2024,,1.4,None
8708,944282,안종욱안과의원,Cirrus 5000,5000-26461,전북,익산시,중앙로 4(중앙동 1가),12/26/2023,12/27/2024,,1.4,None
6137,528770,(의료)길의료재단,OPMI Lumera 300,6137105116,인천,남동구,"남동대로774번길 21, 1층 (구월동)",12/25/2023,12/26/2024,12/25/2026,1.4,None
8524,781714,서울안과,HFA3  830,830-18546,경기,평택시,"평택2로20번길 14, 2층 (평택동)",12/25/2023,12/26/2024,,1.4,None
6225,2017962,에이스병원,TIVATO 700,6643145169,경기,안산시,"화랑로 376, 1층 (고잔동 함창타워 지하 1층)",12/21/2023,12/22/2024,,1.4,None
8709,669308,의료법인 대아의료재단,Cirrus 500,500-38157,경기,안산시,선부광장로 103(선부동),12/21/2023,12/22/2024,12/21/2026,1.4,None
9511,634669,눈에미소안과,VISUMAX 800,9511100254,서울,강남구,"강남대로 364, 7 8층 (역삼동 미왕빌딩)",12/21/2023,12/22/2024,12/21/2025,1.4,None
6217,1190761,서울새봄안과의원,OPMI Lumera 700,6634150318,경기,용인시,"백옥대로 1142, 601호, 602호, 603호, 702호, 703호(김량장동)",12/20/2023,12/21/2024,,1.4,None
8524,1971524,우리안과의원,HFA3  830,830-18603,경기,시흥시,"정왕대로 220, 306호 (정왕동 우리빌딩)",12/20/2023,12/21/2024,,1.4,None
8525,1191139,눈에힘안과의원,HFA3  840,840-24931,서울,구로구,"시흥대로 551, 광희빌딩 5층",12/20/2023,12/21/2024,,1.4,None
8714,912632,신세계안과의원,CIRRUS 6000,6000-14346,광주,서구,죽봉대로 92(광천동),12/20/2023,12/21/2024,12/31/2025,1.4,Angio
9208,1190761,서울새봄안과의원,IOLMaster 700,9208121926,경기,용인시,"백옥대로 1142, 601호, 602호, 603호, 702호, 703호(김량장동)",12/20/2023,12/21/2024,,1.4,None
6225,1188507,연세새로운병원,TIVATO 700,6643145299,경기,여주시,영릉로 22,12/18/2023,12/19/2024,,1.4,None
8524,680948,제주서울안과,HFA3  830,830-18570,제주,제주시,노형동 1289-5,12/18/2023,12/19/2024,,1.4,None
9715,1107356,최고안과의원,SL 800,9715170154,광주,광산구,"내상로 11, 5, 6층(송정동)",12/18/2023,12/19/2024,,1.4,None
6217,528898,서울특별시 서울의료원,OPMI Lumera 700,6634150491,서울,중랑구,신내로 156(신내동),12/17/2023,12/18/2024,12/17/2026,1.4,None
6909,528898,서울특별시 서울의료원,Callisto eye,6909284700,서울,중랑구,신내로 156(신내동),12/17/2023,12/18/2024,,1.4,None
9140,1188764,남원밝은안과,VISULAS 532s NH,1273701,전북,남원시,"용성로 102, 4~5층(죽향동)",12/17/2023,12/18/2024,,1.4,None
6225,1326188,청담 노엘 의원,TIVATO 700,6643145240,서울,강남구,"압구정로 449, 2층",12/15/2023,12/16/2024,12/15/2025,1.4,None
9603,824025,진주박안과의원,CLARUS 500,CL500-55753,경남,진주시,"대안동 7-10, 반도약국3~5층",12/14/2023,12/15/2024,12/14/2027,1.5,None
6035,1985225,서울대학교치과병원,EXTARO 300 Eduscope,6035000288,서울,종로구,대학로 101,12/13/2023,1/14/2025,,125.5,None
6223,529137,울산공업학원울산대학교병원,KINEVO 900,6640124414,울산,동구,방어진순환도로 877(전하동),12/13/2023,12/14/2024,12/13/2026,1.5,None
8525,541036,한길의료재단 한길안과병원,HFA3  840,840-24953,인천,부평구,부평동 543-36,12/13/2023,12/14/2024,,1.5,None
9137,2001586,삼성미라클안과의원,Visulas YAG III,1273401,충남,천안시,"충무로 125, 2층 (쌍용동)",12/13/2023,12/14/2024,,1.5,None
6217,1182531,연세 솔 안과의원,OPMI Lumera 700,6634150319,서울,강서구,"화곡로68길 3, 601-607호",12/12/2023,12/13/2024,,1.5,None
8524,1182531,연세 솔 안과의원,HFA3  830,830-18512,서울,강서구,"화곡로68길 3, 601-607호",12/12/2023,12/13/2024,,1.5,None
8524,999193,센트럴안과의원,HFA3  830,830-18600,대구,동구,"동부로22길 2, 5층501 502호 (신천동 서한코보스카운티)",12/12/2023,12/13/2024,6/18/2025,1.5,None
8709,1182531,연세 솔 안과의원,Cirrus 500,500-37282,서울,강서구,"화곡로68길 3, 601-607호",12/12/2023,12/13/2024,,1.5,None
9114,1182531,연세 솔 안과의원,VISULAS 532s,1246296,서울,강서구,"화곡로68길 3, 601-607호",12/12/2023,12/13/2024,,1.5,None
9137,1182531,연세 솔 안과의원,Visulas YAG III,1232005,서울,강서구,"화곡로68길 3, 601-607호",12/12/2023,12/13/2024,,1.5,None
9208,1182531,연세 솔 안과의원,IOLMaster 700,9208121622,서울,강서구,"화곡로68길 3, 601-607호",12/12/2023,12/13/2024,,1.5,None
9715,656176,지동범동물병원,SL 800,9715170153,부산,금정구,"부곡로 184, 1,2층(부곡동, 행복한빌딩)",12/12/2023,12/13/2024,,1.5,None
6217,528896,인천광역시의료원,OPMI Lumera 700,6634150322,인천,동구,방축로 217(송림동),12/11/2023,12/12/2024,12/11/2026,1.5,None
6909,528896,인천광역시의료원,Callisto eye,6909284509,인천,동구,방축로 217(송림동),12/11/2023,12/12/2024,,1.5,None
9140,1182531,연세 솔 안과의원,VISULAS 532s NH,1247429,서울,강서구,"화곡로68길 3, 601-607호",12/11/2023,1/12/2025,,1.5,None
6225,1187944,대전웰니스병원,TIVATO 700,6643145268,대전,대덕구,동서대로1777번길 2,12/10/2023,12/11/2024,,1.5,None
9208,706322,이인섭안과,IOLMaster 700,9208121927,서울,성북구,"동소문로 125, 제7층(동선동4가, 외 2필지 골든타워)",12/10/2023,12/11/2024,,1.5,None
6222,1138451,사랑의병원,OPMI Pentero 800,6641721378,경기,안산시,예술광장로 69,12/7/2023,12/8/2024,12/7/2025,1.5,None
8524,805182,서울안과,HFA3  830,830-18552,충남,서산시,동문동 308-23,12/7/2023,12/8/2024,,1.5,None
9208,639277,강동경희대학교병원,IOLMaster 700,9208121584,서울,강동구,동남로 892(상일동),12/7/2023,12/8/2024,9/24/2026,1.5,None
8524,1189691,삼성굿아이안과의원,HFA3  830,830-18551,경기,수원시,"중부대로 44, 601호,602호,603호,604호,605호(인계동, 건우 까사미 타워)",12/6/2023,12/7/2024,,1.5,None
8525,552889,비앤빛안과,HFA3  840,840-24837,서울,서초구,"서초대로 411, 지하2층 (서초동 GT TOWER)",12/6/2023,12/7/2024,,1.5,None
8709,552889,비앤빛안과,Cirrus 500,500-38162,서울,서초구,"서초대로 411, 지하2층 (서초동 GT TOWER)",12/6/2023,12/7/2024,,1.5,None
9208,1189691,삼성굿아이안과의원,IOLMaster 700,9208121647,경기,수원시,"중부대로 44, 601호,602호,603호,604호,605호(인계동, 건우 까사미 타워)",12/6/2023,12/7/2024,,1.5,None
7210,2008543,온누리안과병원,Rescan 700,6634540708,전북,전주시,백제대로 325(중화산동2가),12/4/2023,12/5/2024,9/30/2025,1.5,None
8525,417492,전남대학교병원,HFA3  840,840-24839,광주,동구,제봉로 42(학동),12/4/2023,12/5/2024,12/4/2026,1.5,None
8714,2008543,온누리안과병원,CIRRUS 6000,6000-14239,전북,전주시,백제대로 325(중화산동2가),12/4/2023,12/5/2024,9/30/2025,1.5,None
8714,2008543,온누리안과병원,CIRRUS 6000,6000-14327,전북,전주시,백제대로 325(중화산동2가),12/4/2023,12/5/2024,,1.5,None
8714,2008543,온누리안과병원,CIRRUS 6000,6000-14360,전북,전주시,백제대로 325(중화산동2가),12/4/2023,12/5/2024,9/30/2025,1.5,None
6217,1180971,대치연세안과의원,OPMI Lumera 700,6634150321,서울,강남구,"도곡로 408, 407호, 504호(대치동, D'MARK)",12/3/2023,12/4/2024,,1.5,None
9511,911233,수연세안과,VISUMAX 800,9511100253,서울,서초구,서초대로77길 54(서초동 W타워5층),12/3/2023,12/4/2024,12/3/2025,1.5,None
8525,1190761,서울새봄안과의원,HFA3  840,840-25001,경기,용인시,"백옥대로 1142, 601호, 602호, 603호, 702호, 703호(김량장동)",11/30/2023,1/1/2025,,1.4,None
8525,819159,성모안과 둔촌클리닉,HFA3  840,840-24940,서울,강동구,"성내동 439-15, 둔촌메디컬센터5층",11/30/2023,1/1/2025,,125.5,None
6225,528459,(학)가톨릭학원가톨릭대학교  성빈센트병원,TIVATO 700,6643145168,경기,수원시,중부대로 93(지동),11/29/2023,11/30/2024,11/29/2026,1.5,None
8524,804625,이안과의원,HFA3  830,830-18598,세종,세종시,조치원읍 새내로 98,11/29/2023,12/30/2024,,125.5,None
6216,1192319,데미안 안과,OPMI Lumera i,6633128156,경기,화성시,"병점노을4로 29, 5층 503~507호 병점복합타운 상업용지 18-2 엘타워(병점동)",11/28/2023,11/29/2024,,1.5,None
6033,529140,한국보훈복지의료공단중앙보훈병원,EXTARO 300 Dental,6033304337,서울,강동구,진황도로61길 53(둔촌동),11/27/2023,11/28/2024,,1.5,None
6033,529140,한국보훈복지의료공단중앙보훈병원,EXTARO 300 Dental,6033304338,서울,강동구,진황도로61길 53(둔촌동),11/27/2023,11/28/2024,,1.5,None
6033,529140,한국보훈복지의료공단중앙보훈병원,EXTARO 300 Dental,6033304340,서울,강동구,진황도로61길 53(둔촌동),11/27/2023,11/28/2024,,1.5,None
6033,529140,한국보훈복지의료공단중앙보훈병원,EXTARO 300 Dental,6033304350,서울,강동구,진황도로61길 53(둔촌동),11/27/2023,11/28/2024,,1.5,None
6216,1189451,삼계성모안과,OPMI Lumera i,6633127915,경남,김해시,"삼계중앙로 33, 2층 201호(삼계동, 화정프라자)",11/27/2023,11/28/2024,,1.5,None
6030,1985225,서울대학교치과병원,OPMI PICO,6627515298,서울,종로구,대학로 101,11/23/2023,11/24/2024,,1.5,None
6222,544921,대전보훈병원,OPMI Pentero 800,6641721733,대전,대덕구,대청로82번길 147,11/21/2023,11/22/2024,11/21/2026,1.5,None
6030,1183434,뉴욕굿모닝치과의원,OPMI PICO,6627515133,서울,노원구,동일로 1366,11/20/2023,11/21/2024,,1.5,None
8524,1320478,글로리서울안과의원,HFA3  830,830-18547,서울,서초구,"서초대로74길 3, 2~6층",11/20/2023,11/21/2024,4/13/2028,1.5,None
9715,541036,한길의료재단 한길안과병원,SL 800,9715170152,인천,부평구,부평동 543-36,11/20/2023,11/21/2024,,1.5,None
8709,955500,정근안과병원,Cirrus 500,500-38137,부산,부산진구,"가야대로 767, 4층 (부전동)",11/19/2023,11/20/2024,,1.5,None
6030,1985225,서울대학교치과병원,OPMI PICO,6627515297,서울,종로구,대학로 101,11/16/2023,11/17/2024,,1.5,None
6909,595812,분당서울대학교병원,Callisto eye,6909284600,경기,성남시,구미로173번길 82(구미동),11/16/2023,11/17/2024,,1.5,None
8714,528770,(의료)길의료재단,CIRRUS 6000,6000-14282,인천,남동구,"남동대로774번길 21, 1층 (구월동)",11/16/2023,11/17/2024,11/16/2027,1.5,None
6227,595812,분당서울대학교병원,OPMI ARTEVO 800,6647102129,경기,성남시,구미로173번길 82(구미동),11/15/2023,11/16/2024,11/15/2026,1.5,None
6225,670539,제주특별자치도서귀포의료원,TIVATO 700,6643144997,제주,서귀포시,장수로 47(동흥동),11/14/2023,11/15/2024,11/14/2028,1.5,None
6217,813588,누네안과병원,OPMI Lumera 700,6634149388,대구,중구,"달구벌대로 2179, 2~7층(삼덕동2가, 눈빌딩)",11/7/2023,11/8/2024,,1.6,None
6223,1186999,현대아산 주식회사,KINEVO 900,6640124261,강원,고성군,현내면 화진포서길 10,11/7/2023,11/8/2024,,1.6,None
6225,1186999,현대아산 주식회사,TIVATO 700,6643145018,강원,고성군,현내면 화진포서길 10,11/7/2023,11/8/2024,,1.6,None
9503,1148256,서울온안과의원,VisuMax,1269484,서울,은평구,"통일로 750, 3층(불광동)",11/7/2023,11/8/2024,11/9/2025,1.5,None
6030,1988449,선치과병원,OPMI PICO,6627515235,대전,중구,대종로 645,11/6/2023,11/7/2024,,1.6,None
9137,1856529,밝은신안과의원,Visulas YAG III,1272133,충남,아산시,온천대로 1492(온천동 2층 지하1층),11/6/2023,11/7/2024,,1.6,None
9503,940152,삼성미라클안과의원,VisuMax,1269481,서울,강남구,"테헤란로 115, 7층",11/6/2023,11/7/2024,11/6/2025,1.6,None
6225,1175887,서울나우병원,TIVATO 700,6643145009,경기,성남시,"분당로 43, 1층(서현동, 나우빌딩)",10/29/2023,10/30/2024,,1.6,None
6022,528979,부산광역시 의료원,Colposcope 150 FC,6022104281,부산,연제구,월드컵대로 359(거제동),10/26/2023,10/27/2024,,1.6,None
6225,1172567,더탄탄병원,TIVATO 700,6643145004,부산,사하구,"사하로 189, 2,3,4층(괴정동, 괴정어반푸르지오)",10/26/2023,10/27/2024,,1.6,None
9715,528786,고려대학교의료원,SL 800,9715170156,서울,성북구,고려대로 73(안암동 5가),10/26/2023,11/27/2024,11/28/2026,125.5,None
6216,2002415,민들레제일안과,OPMI Lumera i,6633128348,대전,중구,"계백로 1715, 5층 1호 (오류동)",10/25/2023,10/26/2024,,1.6,None
9503,942393,하나서울안과의원,VisuMax,1266071,경기,부천시,"길주로 181, 2층 201호(중동, 골든벨타워)",10/25/2023,10/26/2024,10/25/2025,1.6,None
6033,1186247,전열매 원장님 개원건,EXTARO 300 Dental,6033305069,충남,천안시,"업성수변로 94, 2층",10/24/2023,10/25/2024,,1.6,None
6216,918221,서울밝은안과,OPMI Lumera i,6633128388,인천,연수구,독배로40번길 47(옥련동 제일빌딩5층),10/24/2023,10/25/2024,,1.6,None
8524,918221,서울밝은안과,HFA3  830,830-18539,인천,연수구,독배로40번길 47(옥련동 제일빌딩5층),10/24/2023,10/25/2024,,1.6,None
8709,1031821,새봄안과의원,Cirrus 500,500-38084,전북,전주시,"솔내로 152, 201호 202호 (송천동1사 푸른시티)",10/24/2023,10/25/2024,,1.6,None
9208,1192319,데미안 안과,IOLMaster 700,9208121959,경기,화성시,"병점노을4로 29, 5층 503~507호 병점복합타운 상업용지 18-2 엘타워(병점동)",10/24/2023,11/25/2024,,1.5,None
